authorId,name,community
47188964,,16
50757607,,5
2265456732,,7
50812138,,25
2256699302,,26
1749128,,12
1587922010,,9
2093193326,,30
11457660,,9
92732813,,15
2118446738,,32
10666396,,1
2133842802,,32
145914976,,7
36508529,,4
1908728,,12
145207020,,15
2377259785,,6
13044536,,23
4042314,,12
2313925473,,18
34653454,,4
4701318,,15
2216377,,21
1963213,,11
2145754429,,8
50876633,,10
2489672,,12
2328343249,,22
2275299848,,26
3326677,,4
2110154407,,9
1397670829,,23
1379929116,,16
31072467,,12
2621696,,25
2152101871,,4
2162194147,,4
7590435,,12
3060913,,10
2194424,,21
1451478998,,6
152277155,,6
30844359,,6
50877490,,10
2294173786,,14
47702381,,24
11969645,,9
2315527767,,7
1805112,,15
121983569,,32
46584859,,9
5836681,,7
1422035486,,5
2421691,,16
152198664,,2
2315633779,,7
40482726,,16
1700880,,1
145253891,,15
2118230909,,6
2068287017,,6
2353247,,2
2180463,,13
145934576,,15
144397625,,5
34850697,,15
1683562,,14
52630992,,16
1423420954,,6
2051643212,,29
2365649316,,15
2108911758,,9
2313913313,,18
2148899357,,9
2461337,,15
3133079,,16
2260347652,,6
2162779839,,5
2313909999,,18
1413775966,,16
1690706,,10
2130572313,,15
8223433,,10
2110872233,,15
144906854,,14
2111759058,,2
2444919,,10
2305795673,,20
2265754339,,7
3276293,,16
2713380,,26
144202060,,9
2052576935,,15
2313517,,10
1839535450,,15
2108047877,,9
2313941778,,7
2273414632,,18
1704215619,,12
1993128574,,29
2275251173,,26
34601942,,4
113947684,,21
1863250,,16
19237612,,21
3460472,,1
2306095409,,27
5485763,,25
2125822087,,5
3920758,,3
2232606,,15
1774950,,15
1397984398,,24
1687893,,32
2109955343,,15
145071799,,43
2067318599,,1
5775372,,11
2349957935,,21
2910174,,16
5785025,,23
145124475,,10
12975639,,15
122579067,,10
3444222,,18
2277050336,,27
1779453,,6
1703667,,20
144719340,,21
1746416,,10
2112340945,,14
2675084,,32
2295677607,,12
2362179950,,20
143724481,,5
80724002,,9
144525693,,9
48532667,,16
9529535,,12
2287034670,,2
50762381,,9
2314074302,,18
40811261,,21
19177000,,12
30023177,,16
145295676,,14
103967638,,4
1687161,,10
1694260,,9
2336019460,,21
2112470384,,40
1643792176,,3
39943835,,9
2462512,,15
144823841,,32
151175201,,1
2156963158,,6
1753888,,1
35838711,,9
145053127,,12
2313912870,,18
1477757714,,9
2161276,,9
1696085,,7
144874222,,5
2629559,,16
2273002871,,18
2329367756,,28
2112541608,,25
1809220,,12
2109030402,,14
1781376,,14
3038673,,14
3140335,,14
2268759741,,12
144404428,,9
1725157,,16
10208174,,1
1762757,,12
2275251158,,26
2238760127,,24
79952988,,16
1789554,,23
12295226,,12
2257354508,,10
2152911563,,8
49556437,,1
2313925846,,18
2115828379,,4
2003117697,,12
1788050,,1
2148905602,,12
3335364,,12
2051685317,,6
1749686057,,18
39547770,,21
34607455,,8
49298465,,12
1803435,,15
2557391,,12
1748421,,16
2152527029,,15
1979950,,14
72468344,,28
13027820,,10
2027424343,,32
9414028,,7
2112239702,,34
3459894,,16
49629836,,26
22332107,,15
2108056842,,6
2140051107,,21
49991208,,20
144625004,,16
145236681,,23
8492168,,3
2109675154,,6
2058177533,,12
2310234768,,18
7267809,,14
2465058,,24
46485412,,3
103155734,,9
46181066,,5
1929093,,9
2087091296,,9
3452783,,37
20154699,,12
1697397,,20
2388595259,,27
2341538388,,22
2151094350,,26
153733568,,12
2253801737,,7
1721354,,16
1978268,,9
2345350815,,20
145448045,,12
2135571585,,6
37627814,,15
1820909323,,9
2109974961,,8
2108176413,,5
50289209,,12
40539650,,6
48685423,,9
1988654955,,37
3102850,,18
46276184,,10
2784644,,5
3127597,,16
2260139891,,6
121556146,,15
36483433,,31
145215333,,15
2314056846,,18
49860549,,16
2258504,,16
3140253,,16
2109060286,,12
5172855,,11
3386570,,21
144130537,,6
144074891,,6
2280109286,,24
2253657208,,12
2113915032,,6
2163582683,,7
1491232360,,4
2274075988,,7
38385205,,23
1753223,,16
1857734,,5
1752583931,,9
2326269311,,22
2110273966,,15
143629707,,6
144109143,,21
48855506,,20
2110410258,,4
1949614,,28
47890108,,6
2217144,,16
2117025507,,25
2211957243,,24
2146867236,,10
2253837067,,7
2143681543,,9
2258969903,,9
2292182414,,7
2894414,,16
2051758169,,11
144384718,,6
2238127835,,7
16475347,,28
2243341856,,6
144336828,,21
145089165,,6
2052903664,,7
2706315,,6
144917634,,15
49231772,,15
2106400572,,5
3011497,,9
2152916921,,10
2857402,,16
2608639,,14
1830448350,,9
35323281,,9
2145571830,,25
2193532852,,15
2273987083,,20
2338702571,,22
2118604716,,6
32219137,,9
40608686,,5
48534186,,1
9356387,,16
2091875914,,24
2148300,,20
1452686038,,37
9542787,,7
1746114,,25
1697232,,15
13985424,,10
7406311,,26
46881670,,7
145630387,,12
2061600201,,15
46637939,,4
2076929781,,12
2287926064,,15
2323432282,,22
2116729659,,15
2047009195,,35
3284850,,1
2527420,,7
2154608229,,4
2144058688,,5
1740397,,14
11379939,,9
2250570453,,2
2313982652,,18
2388737,,16
1397951928,,15
2416503,,21
33488138,,2
33493200,,12
2242528006,,7
3275727,,4
50197963,,20
1846431,,12
30155667,,16
32410009,,27
1706280,,6
2158994272,,5
2110959907,,15
40569328,,16
51130380,,6
1982950,,5
143613254,,16
2058168486,,16
49387725,,26
1768909,,14
145137850,,12
3202336,,15
71074736,,9
146066583,,16
2313913160,,18
2209951543,,17
2158259863,,15
3289587,,21
2118360318,,14
51583409,,5
1429326195,,1
2831521,,29
2482072,,16
1864353,,16
81096394,,7
2354181142,,5
33556235,,12
1388720262,,17
2185912448,,15
3289186,,12
2059866453,,12
123721125,,12
2112354219,,6
2459737,,18
2100612,,29
2287850511,,21
2277862469,,15
2099715241,,16
143967473,,16
2109914894,,21
2118289574,,14
47286636,,15
145947161,,15
1781663,,15
3180489,,9
46266081,,7
2275295848,,26
153376612,,15
153345698,,5
2205734621,,28
2958299,,29
3236137,,23
2067609498,,9
2108433304,,10
1691713,,16
2194601968,,24
90972805,,15
2284446669,,7
2059147422,,16
26339093,,5
152176221,,6
119924021,,32
2236448,,29
2292244028,,35
2110926729,,6
2894428,,21
2146320438,,6
2298903579,,12
1733946,,15
2052830834,,9
2313918585,,18
1726066,,21
4169225,,27
2173851633,,15
2150636336,,3
2953855,,32
2142299968,,31
51000009,,15
39854322,,12
2695365,,6
2313924900,,18
35831406,,37
1988693684,,37
1857797,,5
93811144,,1
2112172062,,14
2054724117,,9
2109012697,,15
148416622,,18
2685089,,9
2122905321,,15
49889860,,6
2277759107,,15
1988693685,,37
2242175938,,1
2084600750,,6
2052793706,,12
97662964,,5
2110443113,,9
2054108513,,6
123227784,,32
2251957,,7
2115568639,,6
104037450,,6
32289606,,14
4494854,,17
50631599,,16
2313913137,,18
87875700,,15
2362178027,,20
46772547,,6
2261738789,,6
2240836173,,7
122902793,,12
2269753879,,32
9377739,,5
1797267,,38
2288210223,,7
1988693689,,37
2306441888,,22
34903901,,16
2146249668,,15
144628574,,22
2150426303,,1
1978710,,1
3960497,,16
47070483,,37
1842981,,9
2108269100,,6
2263760783,,37
13131689,,21
2111074131,,4
1979489,,12
2238760826,,24
2162643874,,13
5469371,,1
2279800015,,15
32630015,,23
2313917797,,18
2150098899,,5
145024664,,12
1826179,,9
2308442532,,27
2117879943,,3
2717995,,16
51914693,,16
2313866100,,6
2057207171,,9
3446565,,38
9173423,,32
2306022759,,9
145814174,,12
1718871,,6
1771913,,16
2256995981,,5
2159987907,,7
1422175619,,1
1709005,,6
49013012,,12
47292797,,15
2587544,,14
1591189507,,37
79308542,,15
31023698,,6
2051264008,,12
2313910170,,18
67204470,,2
2910877,,16
25098419,,12
1490534977,,10
71058328,,2
152441501,,23
145928182,,16
2004428678,,9
2019961,,9
1443788809,,37
2946371,,15
2540599,,32
2067805793,,15
40091091,,1
2116591052,,9
4115204,,28
2309423875,,22
6997856,,29
2305813696,,4
13545219,,20
1730375,,15
6548073,,7
2116287993,,6
145879842,,21
2068245896,,15
95426599,,21
8681368,,12
2704071,,12
2258935327,,6
143945326,,7
2238496194,,23
1468886586,,12
98788549,,32
2187058204,,5
1680185,,21
1730590,,2
38698856,,16
2108452835,,25
35557488,,18
40844378,,10
2056443024,,12
35407449,,9
2257213255,,10
3153147,,16
1680265,,29
2238581547,,10
1382633722,,3
1468636850,,26
50331837,,15
2333223,,16
143844731,,6
2314197755,,18
12459700,,15
39906022,,18
40497400,,12
2242717,,4
2313926281,,18
2008560299,,10
145779862,,22
2376271482,,12
2531268,,5
2109350833,,21
2153608756,,12
40541154,,1
40027072,,12
2205609351,,28
2197879,,10
2113568188,,23
2274915115,,26
1944655894,,21
70180972,,12
2268491803,,5
46318189,,4
2125034176,,6
143678789,,15
2125121323,,7
1749805,,12
2325028819,,26
3321484,,16
2315543738,,7
1711560,,15
47825356,,9
2866708,,4
49027178,,2
2934544,,21
1403239967,,21
51884035,,9
2180663355,,15
6117577,,1
9258203,,9
104463827,,30
1906270,,13
2111472502,,5
103131985,,5
2313500174,,9
2265127185,,24
2650302,,6
95930534,,34
2108250420,,15
97947517,,21
39358728,,6
46920727,,7
3125776,,6
144538257,,21
2250726149,,7
2176845464,,6
22237490,,16
2118432480,,15
49461641,,6
145528445,,15
49965376,,21
50844587,,12
1388372395,,1
145698310,,32
115533597,,15
2209951470,,17
144035504,,33
1745715,,14
2109737569,,6
148155754,,16
50559722,,3
1720246,,6
48519520,,34
34602236,,21
2118684187,,8
2275137274,,26
2108756214,,4
2107886449,,15
1681543,,21
1527096073,,3
2212460959,,37
3422912,,12
143690088,,11
3125761,,9
143853801,,21
2265553689,,17
2055691681,,32
3407874,,4
2285336743,,27
2313915843,,18
2249285461,,12
2247796743,,18
37785191,,12
2275244218,,26
145762777,,2
9958912,,16
2152169749,,9
146560965,,16
2842148,,12
2158877245,,1
3222580,,3
7991830,,10
3142556,,7
1796045,,4
50811874,,7
2161615543,,33
39034356,,12
2645384,,16
6317095,,11
97594744,,20
2373318,,10
2238118897,,7
81387328,,16
2374785982,,20
51006998,,6
2275251205,,26
34846449,,21
1716221469,,15
2108278607,,10
2109936179,,15
2152810246,,25
2298902427,,12
145223960,,21
2066763529,,15
48934799,,10
151257231,,21
2116218678,,23
2253472236,,7
1751586,,4
3032174,,29
12159303,,16
145134722,,9
51129266,,12
1398517004,,2
46355688,,3
2306467514,,4
2066127975,,16
46216016,,9
2042670692,,24
1491321888,,5
2258811441,,20
38932510,,4
1466431052,,26
65844131,,12
20515689,,9
39357484,,16
2465270,,12
47296755,,10
1795365,,15
50384136,,9
2776496,,9
1789756,,21
7353741,,21
2341895767,,22
145132572,,17
34915570,,16
40161292,,12
2105795,,21
2132956999,,28
145815308,,6
2109501922,,22
2613438,,16
2189730154,,6
2311873898,,32
1787591,,12
2275244586,,26
46234526,,10
2605877,,16
145542037,,5
2356307,,6
40046694,,20
2264988120,,7
10662951,,16
34849128,,9
144194328,,6
2112139582,,12
3099139,,6
2685024,,15
2341579297,,22
2027599537,,26
68973739,,6
2037474485,,28
2284300618,,6
3130257,,9
1777280,,14
145185576,,16
2256938625,,7
51091819,,6
2151885895,,28
16042895,,12
9511592,,14
51123495,,1
3410500,,20
2027609967,,21
1784667,,20
74132442,,9
2152469135,,16
35776445,,10
1389671466,,16
2284740438,,27
2275752035,,26
35309245,,21
40497013,,16
2243938522,,27
2688093,,6
2225941937,,16
1784072,,2
1785372925,,5
2313913658,,18
1701847,,6
2275246148,,26
2116610279,,15
153555977,,11
1851564,,16
1823941979,,9
1717629,,3
3945955,,9
2153688316,,0
3315036,,16
123175679,,4
79454234,,16
47514557,,6
1747498,,15
48873756,,6
2942126,,9
34917892,,12
2072366312,,16
118335789,,26
37019006,,5
1380234931,,16
2341539626,,22
150147643,,32
144924970,,29
2108052525,,10
1942654,,14
2864731,,4
152534486,,6
1733858,,4
2276422,,6
35132120,,10
1742541,,28
2290489704,,7
1491490451,,15
1397933253,,6
2106164,,16
1704229781,,12
145134886,,16
2129065,,29
1379953252,,16
2213433382,,12
1682762,,16
2066767241,,12
39695518,,9
6322777,,12
1942495,,15
70244729,,4
144329939,,21
2952883,,12
2046135,,7
7417872,,15
2461112,,32
1783949,,21
2257346440,,7
1897771,,4
2065647966,,21
1469337034,,4
4936329,,10
10710717,,7
2260406867,,26
3719099,,15
3314041,,10
2118264413,,32
49178307,,14
2125693,,15
2014232,,15
145822841,,12
2347316,,9
2896063,,12
48391424,,7
47235561,,7
32528506,,10
40910779,,5
2114960754,,1
3331540,,16
1771885,,32
2274967780,,16
152592774,,12
1784997,,16
1390814008,,15
34097174,,6
2114191258,,25
2058543745,,12
2066458600,,12
9324504,,6
153457299,,15
2151226022,,12
3068504,,7
2314554743,,18
46802048,,12
9358910,,12
12524628,,3
1730372,,16
3181852,,4
2108267192,,5
2341539428,,22
2592207,,6
40832517,,12
2108810714,,16
35725792,,29
12888196,,12
2378870413,,6
144159781,,14
1817030,,21
1388340317,,15
1421788668,,13
8401284,,4
46378362,,16
48294424,,15
151254077,,10
2258757455,,4
48662003,,8
1719636,,16
10703821,,10
2314687456,,18
2398245,,21
48505793,,33
2143804724,,7
143848064,,16
1740042,,2
2378576891,,20
2257989566,,11
2064975295,,15
1644083971,,21
2069307848,,10
2058362,,16
1831012,,14
144717963,,16
3469155,,7
47648549,,5
51440033,,12
78850252,,6
22063226,,6
2314111844,,18
2110147709,,21
1720483,,4
1410392725,,16
2068869988,,12
2256967164,,7
2247824858,,7
1689992,,7
2897362,,18
2108826608,,6
6611386,,9
2158995926,,18
1484039896,,16
2064737506,,12
12322385,,6
2572966,,15
14851288,,16
2927870,,9
6413143,,12
145994651,,15
2634261,,7
1944274,,14
2054421528,,6
93487508,,1
41158993,,4
1478887887,,15
2114950020,,16
2275172062,,26
143787583,,21
2313916006,,18
29767024,,16
37619618,,10
2182167307,,6
144031692,,25
2136008481,,26
49428285,,4
1742197495,,16
40898720,,10
47021160,,27
1472894007,,12
2305483565,,6
2115713503,,9
2394622,,16
32234354,,15
48846956,,6
1786419,,21
47904794,,32
2263994650,,2
2120036970,,7
2065397580,,1
48442730,,9
144778442,,15
37372079,,16
145347147,,6
2057050,,2
2057872816,,15
35577716,,12
2054151655,,16
28552618,,12
1750826,,8
2145972498,,21
40463748,,14
49112028,,8
6664655,,11
145245424,,14
2108505869,,14
22270810,,4
2133988,,9
4990833,,7
143622869,,5
2253550685,,7
79837060,,24
49436220,,6
3298532,,9
145139947,,12
144661829,,16
51460259,,10
2487768,,2
1720184,,21
2029302,,20
2217563675,,12
1694621,,10
34454920,,32
1697757,,4
144498165,,24
2238211403,,6
2313924089,,18
2129513945,,10
1456009348,,6
2240959201,,9
153915609,,5
1390561471,,9
4544243,,23
2068265,,21
145421228,,28
5953896,,11
2062743312,,32
2271057,,16
2255171532,,7
2313918666,,18
143718676,,32
2961618,,16
2287024563,,2
2052178444,,9
2714003,,12
25769960,,16
2117966548,,16
1783513,,15
5638585,,12
2133680,,10
2494810,,25
2145912320,,6
2275252092,,26
2110327,,15
2061625488,,4
2145429743,,12
2155521256,,14
2052135690,,4
2275247096,,26
2110940896,,4
2253748689,,7
3375999,,12
1713644,,14
2099390867,,16
7497792,,16
71838843,,10
50052368,,14
1423738918,,14
49556255,,35
2900675,,16
2057103965,,7
2125811887,,5
1745395,,34
2279924280,,18
145673195,,24
2353998,,4
1804703,,4
51229603,,18
2119019500,,6
2188068275,,28
47112939,,15
1727951,,14
145237361,,21
144579461,,7
3314273,,23
79692603,,29
2866919,,20
2287034205,,2
144359290,,14
2755582,,16
39189579,,12
4111313,,16
46660962,,16
48920094,,32
145802952,,14
2280140879,,7
32861932,,12
145841336,,16
144531812,,6
47596587,,38
8297290,,11
2261107195,,12
119341078,,26
12459603,,6
119855034,,29
2516777,,5
145453113,,4
2482533,,3
2108054985,,6
11754930,,9
40204089,,16
28130078,,10
145739642,,16
3351938,,12
144792148,,16
1519478862,,16
38989230,,15
49829905,,9
48217539,,15
2727465,,1
2217908034,,7
2243126534,,6
143779235,,14
3316583,,12
2115597973,,6
2116186140,,25
34521172,,6
2275229877,,26
48987704,,16
2362177231,,20
37510256,,6
2313915928,,18
47414558,,10
11009166,,6
2112339497,,5
38625334,,1
1740159,,5
2589625,,30
143902541,,16
51118365,,40
2127897462,,9
1519070643,,10
2088775481,,9
1384523019,,4
3818521,,11
2582677,,2
2844530,,16
2808366,,26
51111816,,6
2111224425,,3
2166043087,,18
47505161,,18
144757370,,28
2054422231,,4
143784081,,15
3299398,,12
2161346119,,7
2125031571,,32
2839128,,12
1733049,,1
2114313066,,13
47009435,,3
1956017,,9
3451474,,21
2108811137,,6
88728227,,7
2167482071,,9
2452389,,12
23451726,,13
1690812,,14
7855312,,6
34287745,,1
2287027349,,2
2282923118,,22
2145497065,,3
48512882,,15
101496339,,16
2161342191,,7
2291829694,,24
145744305,,8
2298927417,,12
34766503,,16
2149050162,,15
2243335442,,9
1748051,,6
2054592483,,9
2893721,,3
1834086,,16
2125821515,,5
98868399,,1
146687622,,12
2058350112,,21
2115988519,,9
3450020,,6
49416592,,12
10678970,,12
1453469113,,18
30646129,,15
145525040,,29
1811427,,6
117578339,,16
38654394,,5
2109580364,,5
2313926370,,18
2037772368,,18
144240185,,5
3947546,,29
1741283,,10
40591424,,21
2313909990,,18
40497882,,16
49034306,,21
144144027,,4
47291134,,6
2067203904,,7
8756273,,14
2305682524,,4
1894531,,1
2115656057,,8
1399348619,,21
143819435,,15
2152600278,,32
2383133,,9
48316034,,6
1780531,,5
29846943,,12
1699545,,5
2254208802,,7
51456429,,14
2005150594,,4
2279336258,,18
1753618003,,14
2390381177,,27
2118943843,,10
66255594,,37
2108279369,,15
48000611,,9
2289726,,16
2144715952,,15
2479521,,18
2277785280,,24
2198251236,,15
2286872375,,16
31502027,,16
2132924,,9
1780578787,,11
48303781,,16
2362698133,,18
2109446216,,7
52510051,,16
143911112,,12
20204060,,28
2705113,,5
2144386711,,10
2313914940,,18
2156122174,,9
1412884705,,16
1753217,,15
3066869,,21
2053834046,,9
2186990159,,16
1389776790,,16
2116530295,,14
2153304932,,32
2736816,,15
2150687325,,6
1381852002,,6
2068894907,,21
31471368,,9
2117680841,,26
13028877,,28
2155144970,,9
1738680812,,5
6062736,,26
2118274302,,25
2404350,,23
1612970962,,22
1781267,,4
46901084,,15
1617905616,,9
3449827,,23
19282988,,21
32325930,,19
46698300,,21
36523639,,32
2288260768,,27
2247628659,,15
50397921,,14
145712106,,12
47975368,,15
2573615,,16
2362177250,,20
2118036284,,9
2124778071,,10
102421494,,38
1402651503,,29
49813280,,16
2143163793,,6
2238120798,,13
35117729,,21
2720674,,15
2152115958,,7
2115601070,,16
3375249,,5
2320352546,,4
35387097,,21
2112144126,,10
2110420880,,10
83390207,,6
2087314342,,5
2903347,,6
3393220,,10
2153607473,,10
48093957,,16
2273103602,,27
2380526572,,14
1699302,,15
39977619,,16
50322310,,10
66247317,,5
143723820,,15
152961073,,3
2313918570,,18
2336090947,,22
2153389686,,23
7671691,,9
2040305955,,18
2068965984,,31
51918868,,5
50333718,,11
2313918606,,18
2399563,,6
2067090709,,16
2187577989,,15
1758714,,2
2262249,,5
2193021044,,6
2057580513,,1
153086296,,6
2314850899,,21
2171861,,14
1751504,,24
1380248954,,1
32244194,,12
1814162,,16
2238355030,,7
2233691,,15
2050212830,,16
2375055976,,21
2111076891,,7
4836115,,12
2803071,,14
150127950,,9
1697879,,16
1698275,,16
2113919886,,14
2211145999,,31
3422336,,16
1810077,,20
3111912,,12
2127378914,,15
2192339453,,9
3319373,,12
145046059,,6
2205604884,,28
2927032,,20
2060575515,,16
2016840,,16
13759615,,7
40604450,,12
2110047721,,9
51310474,,6
46199760,,22
2270015436,,16
35889373,,8
40566201,,26
2074541556,,6
29891985,,7
36665147,,21
2419616,,4
2182447260,,15
1409856740,,20
3175258,,6
2330246606,,26
1687120,,7
83054941,,8
47781592,,9
50982901,,6
1872307,,12
2972575,,21
46522098,,6
2275247090,,26
34854725,,9
5507046,,15
2058264593,,28
8549842,,22
49276525,,14
1970864,,5
33354551,,29
1406677814,,10
50561547,,32
1770856,,15
3214848,,4
2056968793,,32
46181683,,5
2039588,,6
2279023325,,12
144078686,,6
35446689,,9
49807919,,14
2659182,,38
2314080073,,18
2183918933,,24
72095066,,25
2056968992,,16
2195627101,,7
2119120474,,5
32724677,,9
2292259868,,7
81559909,,3
2366958819,,20
2109434490,,23
2319973,,18
1782282,,21
145441238,,28
1500652334,,14
1705442,,15
1968806,,10
1778909324,,18
27577617,,9
2166511,,12
2291064002,,12
2157682897,,32
2113919899,,9
7515048,,16
2167291649,,24
3162406,,15
145783676,,12
50218486,,3
40151244,,12
2395747,,15
145080076,,15
2273700455,,18
23978705,,12
1736061,,9
2246048745,,5
6647030,,23
2148598522,,15
3242613,,20
2238758991,,24
1800422,,6
1384556269,,16
32122523,,16
2117586669,,30
48607963,,12
2246658976,,7
2121930095,,10
47804190,,15
2067339864,,21
51936673,,15
143795913,,34
1727524,,18
2146257131,,26
31449681,,17
30586030,,6
17850015,,12
2268760043,,12
2279745979,,7
2368067,,26
1922259701,,9
2182971260,,16
1409204115,,2
1394834533,,18
1643758681,,21
2213494,,14
2055291154,,4
3757313,,10
1699784,,15
7792071,,6
2347956,,5
1710872,,15
48448318,,12
35231584,,16
3243579,,16
1781469,,16
144468061,,1
50632861,,16
151418104,,19
2107323185,,15
38308858,,16
47204843,,26
121112586,,10
34809813,,17
48873711,,9
5350680,,23
66374167,,6
152394142,,16
145350701,,14
2107802636,,9
48594758,,20
34772804,,21
2096643450,,18
2315311907,,20
1983750,,28
47158236,,8
145634292,,23
47528018,,6
2113451979,,3
1823518756,,6
145269475,,20
145598514,,11
2242814985,,37
2133007675,,7
145196279,,6
2781059,,12
93596028,,6
2313910256,,18
2241094,,6
3293106,,6
2149148990,,9
2273663765,,24
1731776,,6
2370080,,16
2125208891,,18
1720857,,12
2075292864,,20
2194354,,23
2187873102,,6
2191455,,18
2122803457,,6
1404341450,,18
2114312745,,13
40634590,,21
1738205,,16
51496137,,15
1409760102,,15
83757509,,16
47690405,,12
2153012406,,32
34650964,,5
2263549673,,33
48239920,,32
2172731416,,15
152857609,,6
1994268,,5
2313916034,,18
2007535279,,15
2162779517,,5
2052425763,,15
1381873274,,15
2065332326,,5
47240477,,35
48323507,,5
1591229515,,37
2357264,,10
1698982,,9
1865831,,21
2362177954,,20
10734287,,9
2409092,,23
2108841625,,6
51027868,,6
15943185,,5
3689528,,15
2397264,,6
2108536754,,9
2313918349,,18
1844940337,,9
8194287,,7
2130282986,,14
2145122569,,15
2632776,,10
144821836,,1
2064404342,,26
1701298,,10
1746034,,2
46199596,,6
2110351846,,8
1988651166,,37
145360756,,5
31963005,,4
2034347829,,6
21248079,,9
46522721,,20
2358803,,9
145252498,,6
51928219,,37
51902590,,16
1742464357,,15
3063894,,4
36337192,,16
2054086618,,30
7835733,,8
40550616,,16
2066201331,,16
40464924,,12
2313913567,,18
145913380,,6
1387190008,,1
1692147,,14
2253731404,,7
2145309103,,12
2313915931,,18
39246361,,29
40862218,,29
145591745,,12
1816294,,32
3422899,,21
9957625,,12
2261881,,16
48347720,,18
3307026,,23
2067749110,,15
2108880169,,21
1390573666,,9
2087000501,,25
92385001,,9
2022168,,5
1771538,,3
2111051486,,15
2442177,,40
144914140,,21
2121516,,4
118707418,,6
1830395177,,28
145475951,,6
144358401,,12
2306842160,,18
2127389609,,12
50559902,,16
2116461521,,32
2119077209,,9
2052910356,,1
1809614,,32
2313916470,,18
48146699,,6
40585581,,15
2313925316,,18
1707275,,14
2260344636,,7
2063968590,,15
18307037,,6
19248944,,6
144692505,,12
47033130,,32
1846722967,,6
2145353783,,6
4764355,,11
1740553,,21
40369725,,21
2551974,,16
2286893119,,7
8756748,,1
2064531528,,15
2117772657,,9
2275179180,,26
2054294,,7
1633532182,,21
2109481,,16
31719101,,7
1990124,,21
33885946,,16
2281741201,,12
1865679,,6
2074317480,,24
31357678,,18
2300286620,,12
2276186593,,26
3430433,,7
7197436,,5
2056427852,,32
2142741421,,14
34594377,,7
2204950747,,28
144101458,,15
2354728,,6
50237813,,12
2232955561,,18
2275245529,,26
2115598555,,18
144927151,,12
2313917558,,18
22653569,,15
34185195,,6
2150944525,,15
2115348804,,5
38188040,,32
1692688,,9
7794353,,16
2151194196,,20
1738536,,20
1988405,,12
2065504069,,16
2114362965,,26
1631651129,,7
152147830,,9
65761966,,32
2109371439,,6
1576655836,,5
82991867,,27
38620434,,9
152270951,,15
1962768,,18
2287117259,,2
1716179427,,5
2305296690,,3
46641573,,9
2269838672,,32
2087066452,,32
2108730532,,15
80541394,,23
2060377146,,12
1707878,,2
2341539158,,22
3771811,,15
144417360,,14
2116553732,,21
1755472,,14
26959701,,6
2277317707,,9
2219972750,,24
2152776788,,14
48876151,,6
1393162087,,20
2119329074,,6
2114309439,,1
1490695028,,7
2251043402,,1
51125639,,22
153000035,,16
27316199,,13
38253388,,5
2275249733,,26
1864765978,,10
2064588173,,14
1781157,,15
2111818678,,25
2112729031,,9
2664645,,4
144188281,,1
50492525,,14
143653164,,16
2151226033,,3
2035210,,12
92660691,,6
2047304428,,9
2117163698,,12
1471656565,,10
2305820716,,4
2165245296,,4
143923528,,9
48635390,,6
5344188,,15
49860489,,12
1398414475,,15
2750074,,15
80914691,,15
2067332805,,15
1756098,,15
1770961,,15
2313913125,,18
2115431213,,29
3146592,,16
145222654,,5
2931652,,6
1396212229,,12
39978626,,9
47103943,,32
2116632761,,15
1729762,,9
48843025,,10
1752865048,,6
40384275,,14
47645532,,15
22640071,,12
2341660422,,22
3371321,,15
2534973,,6
1702290,,4
40238834,,21
2706258,,4
51056374,,0
2271269924,,24
40532896,,15
2383373,,21
3277494,,6
2974320,,12
2073004411,,6
1717098,,5
2173085172,,7
2241350368,,2
2389094,,20
1584940075,,5
2142151450,,15
2108463891,,9
2138443697,,3
37212795,,16
2382432559,,7
39853151,,16
9585920,,23
2305603785,,15
2052143728,,3
1815210,,12
144016781,,3
1380243217,,12
40360495,,12
2144447281,,9
2109780096,,4
2313913371,,18
2227434,,32
152319568,,14
1865800402,,6
2253748715,,7
1899637431,,6
145917407,,1
148325336,,23
2145954003,,21
2294473,,3
14487640,,1
51316629,,6
2110117273,,4
145858545,,9
2148023,,6
2165660870,,18
143721723,,25
34927843,,16
1666171360,,26
2924113,,4
2095234504,,14
35286545,,6
35846319,,15
2272512842,,2
108249979,,9
2118801701,,3
2118375579,,4
97985259,,20
67215934,,6
2269155190,,24
46956354,,14
47146577,,14
2059675800,,15
2356366544,,31
2257364811,,16
144042306,,12
2662221,,6
1410015319,,4
3046707,,18
1398491237,,23
2061321863,,4
1804923,,7
2811524,,10
28614542,,15
2115657742,,14
66568860,,6
2858764,,10
2942619,,3
3628905,,16
144070506,,15
46791561,,23
1726095131,,21
66370061,,23
51504413,,15
1892850,,21
144777372,,10
2120237806,,31
144049726,,12
145406421,,16
1411458885,,14
49441320,,9
3295644,,24
2206490,,26
2075360355,,9
2117000798,,10
145587209,,15
2143711163,,16
40305195,,32
31853380,,15
12495012,,8
26412506,,16
1992922591,,26
1797148,,6
2073094612,,16
2668759,,21
32290934,,19
30469485,,29
2214843767,,18
1913774,,10
2057983441,,10
9033417,,16
15839174,,32
1419462953,,10
145140922,,9
2628601,,16
1881041,,16
104100507,,6
2270149199,,7
9287688,,5
2075453504,,32
143771569,,12
2341613320,,22
2292368866,,35
2108309275,,6
2313910396,,18
3030274,,43
108292431,,32
51440610,,21
116099820,,34
2117049789,,14
152568027,,9
32222907,,6
144686246,,15
2109508754,,6
2084681992,,28
2239680958,,24
2110756308,,31
